item_id,price,time
b4d7b499a8,11.39,1328407358
aa1593504c,2.21,1328402603
258595866e,4.79,1328402600
e09a9372c4,18.87,1328403059
edea16aa24,107.84,1328403056
bff5d4ae7c,97.43,1328403050
5c6f907905,8.27,1328413109
5c6f907905,8.27,1328413111
5c6f907905,8.27,1328420385
50ddb5d22e,0.00,1328401524
b328c78863,126.13,1328406233
895f246d28,20.44,1328401342
75a5b89845,68.14,1328403651
beae2f2665,42.59,1328403649
c8ded7c2e6,39.18,1328403646
aad68b0dfc,2.21,1328402595
7093b62a29,57.00,1328409618
7cd212f3e9,68.46,1328403404
361f836531,13.08,1328406352
6696a5b458,1.88,1328400121
bf96f85fb3,0.43,1328408279
0cfbb5b086,0.34,1328401945
4eca075b07,0.51,1328408277
be6f8a1fd0,0.34,1328401937
1b0c97ee4b,60.00,1328412820
1874460265,42.66,1328403959
e830d9b156,61.43,1328407355
1dac60e6fb,119.45,1328405757
dabfd17f24,494.88,1328407351
c1b308972b,17.83,1328408100
c1b308972b,17.86,1328417814
038f83e553,102.56,1328409748
fea1135bbe,13.65,1328406657
fea1135bbe,13.68,1328415486
65d0537b44,0.00,1328401659
b17239c83f,0.00,1328401537
420027eae3,211.08,1328407907
cd0c59b7dd,344.39,1328407908
46c5a08c8f,76.78,1328403048
53ce30ee26,6.55,1328407338
b2bb5e73b4,2.43,1328414580
4331002b01,1.71,1328406642
d0496adddb,2.56,1328403286
ee1605a512,2.22,1328417075
85f274867b,40.96,1328405814
7a9db315c6,0.85,1328408709
77121d6799,30.46,1328399912
cb4471ae49,16.92,1328397875
f88a669a62,631.40,1328407786
f125419bf6,4.23,1328400389
a07ce08226,0.85,1328403109
d616c4a4d7,1861.25,1328399521
ccf59492cf,26.50,1328414596
942098dbb0,102.56,1328409746
31708b82ef,22.73,1328406604
1fb1d8749b,1.28,1328405983
24c14e9798,10.24,1328404599
50d325a1af,3.41,1328404059
86813e1d9d,3.41,1328404077
1c319b8684,5.46,1328404284
97b3cf2940,5.46,1328404296
70eed1ecee,23.89,1328404597
e6602c98ff,59.83,1328409743
2a7df2524b,34.13,1328404286
a1b3755c97,17.09,1328409741
74636876e4,51.28,1328409737
3ce3255f02,0.02,1328401648
20dbf422b3,5.73,1328404689
20dbf422b3,5.73,1328404693
20dbf422b3,5.74,1328414155
9983e1a8d1,2.27,1328407982
5772cb0b55,5.44,1328407980
673b298503,10.24,1328407994
57801c3eec,83.19,1328407997
d1b57168e1,639.93,1328407996
1fdb620466,584.72,1328403402
5922a918d7,0.00,1328409555
5922a918d7,0.00,1328418805
c8f00533a8,23.02,1328399918
1af7d54968,119.51,1328406556
d663aace65,170.65,1328403991
4b7f08d045,20.49,1328406770
eaab7d1559,0.00,1328407222
80f30a78b4,13.66,1328406768
e6bccf4cb9,20.51,1328409733
9694d4fea4,0.00,1328409622
9472f1d647,3.75,1328407592
f89c0c6359,17.52,1328413307
b33af4de0f,6.83,1328407558
667d62ea65,17.52,1328413305
f1c0f3b76f,13.65,1328407589
6b9b1065ef,17.52,1328413303
9c4f0e6d92,25.60,1328407586
41a8001108,25.64,1328414058
41a8001108,25.64,1328421153
db9799b195,18.36,1328406544
9cbad996c2,7.76,1328407962
16a1b14f79,0.51,1328403587
e4591290e8,5.96,1328403521
c446053481,16.73,1328413654
5e5508d70f,2.77,1328405418
9040d1d8d2,7.31,1328405366
71f730801c,13.23,1328413988
ae225d019e,4.10,1328407014
ae225d019e,4.10,1328407017
ae225d019e,4.10,1328416355
ae225d019e,4.10,1328416359
ae225d019e,4.10,1328422181
ae225d019e,4.10,1328416365
ae225d019e,4.10,1328416362
ae225d019e,4.10,1328407018
ae225d019e,4.10,1328416350
b6cb6786fe,8.85,1328416079
590456f139,854.70,1328413299
04be12ede4,0.00,1328406262
04be12ede4,0.00,1328406267
04be12ede4,0.00,1328415064
04be12ede4,0.00,1328415062
c075b4a005,4.27,1328404080
363b4db87c,7.84,1328405409
3c6619324b,3.41,1328401784
262d7ad334,2.90,1328401774
8a66a216fa,9.37,1328407293
cd5024e3ba,0.00,1328401564
e3331a013f,14.82,1328407451
398b46dc48,39.62,1328417552
72bca80ccf,930.83,1328403399
3f92b5d32b,4.48,1328406717
3f92b5d32b,4.49,1328415732
b19c136faf,27.26,1328402507
204fb691df,0.00,1328401642
6f2d48035f,15.38,1328413390
29097f7167,25.64,1328413388
66c61a361c,13.68,1328413386
2e93e564bd,14.81,1328417549
01b13083b2,7.63,1328402922
19d72bd09f,13.71,1328402920
ba3db3c5c4,30.81,1328402917
7153e2d1a2,20.93,1328409634
5406936829,683.76,1328409881
aa44c87966,958.29,1328409879
f172741fc6,1.13,1328406814
81f77361a8,427.35,1328409877
085b812c4e,3.39,1328407738
085b812c4e,3.40,1328417476
33b0b47b3f,10.22,1328406230
a149b2586d,5.71,1328409256
6e773c9b22,5.13,1328420193
cfd835ecee,5.86,1328409254
6dd8d72d73,5.86,1328409250
1992c3831a,9.36,1328409247
6c415a4c2d,5.86,1328409244
f581d3c29a,21.61,1328417547
6132732151,0.17,1328407291
41229d10e9,93.86,1328405097
6040d2c742,20.51,1328409731
647ef61ca7,6.52,1328411861
647ef61ca7,6.52,1328419564
31c3e1cda4,2.99,1328404508
31236e4f13,2.56,1328408786
e4ac4e080e,5.12,1328408783
24897d3e3d,2.56,1328408780
8b130e84d4,5.12,1328404299
ff7778ed54,2.56,1328408777
10a9392e15,5.12,1328408775
4903ec9241,4.83,1328402765
a108ba37ee,23.17,1328402763
27518fd850,43.81,1328408146
bd82705412,0.61,1328406910
5ff2443141,10.02,1328398330
f2250a5862,33.28,1328403984
452331a858,54.61,1328403982
1f07507111,17.78,1328413977
060b227ddb,5.12,1328407460
cfd9d7b941,9.17,1328408235
cfd9d7b941,9.27,1328417870
e8ed101f2d,13.63,1328406916
f6d079a703,17.11,1328417546
d870694e90,44.37,1328407462
2ffcb4f9b4,37.54,1328407479
d9b23138ca,29.01,1328407471
7dce98d805,5.12,1328407458
bfcaa5ed8d,17.06,1328407469
d0a4e80249,8.53,1328407457
62941392ec,1.10,1328405134
62941392ec,1.10,1328414396
a007db406c,0.00,1328401727
4f096c106c,1.71,1328405151
bd312dbb21,1.54,1328414396
bd312dbb21,1.54,1328421351
320fc0930b,1.54,1328413967
320fc0930b,1.54,1328421096
9de319232c,1.71,1328405204
9de319232c,1.71,1328414446
93e30d0841,1.13,1328407531
9c26289791,3.00,1328407422
7dcc2ba907,27.40,1328407424
8e51b1b8e5,39.51,1328417545
a9403716e1,40.29,1328417544
f3c4db2957,0.51,1328401276
cf86b36fd7,32.01,1328406536
576f3ac6f2,12.83,1328414992
4092627f28,6.87,1328415010
c06865de27,4.94,1328402755
c06865de27,4.94,1328402758
c06865de27,4.95,1328412211
c06865de27,4.95,1328412213
c06865de27,4.95,1328412218
c06865de27,4.94,1328402761
c06865de27,4.95,1328412207
0de60d0c49,3.23,1328409895
8290aa3c18,2.69,1328407429
84725135c6,6.41,1328409900
5fc64d95b9,14.66,1328415259
0fb63603df,190.36,1328403046
13a86330e5,28.40,1328415257
489ba8270d,71.31,1328403043
5e8cab2af3,17.09,1328420220
a55f953ffa,9.40,1328420217
dab2c89b80,0.00,1328401654
e5ad4da5c5,0.26,1328407290
afa664b134,12.49,1328413406
f6bbae2273,71.67,1328407877
a2be3389eb,29.60,1328406547
ab0e9973b4,6.28,1328408209
ab0e9973b4,6.29,1328417845
9638394f28,1.17,1328400027
5a2fb0179b,10.12,1328405335
efff9bb71b,5.28,1328406048
aa2155261d,2.22,1328407026
aa2155261d,2.22,1328407027
aa2155261d,2.22,1328416405
aa2155261d,2.22,1328407030
aa2155261d,2.22,1328416401
3f60c74231,7.34,1328406090
1b2c518e20,15.36,1328406471
aa8f7f656e,25.60,1328406469
2693313326,49.37,1328403041
1d9c78482a,31.91,1328406349
1a9e7435db,9.23,1328409240
f95744e510,5.00,1328404968
f95744e510,5.00,1328414332
0eea17f4b4,2.61,1328408098
0eea17f4b4,2.64,1328417812
5cd8c66d90,3.75,1328405431
a0e43c3479,39.76,1328417542
6402122585,1.37,1328407152
6402122585,1.37,1328407154
6402122585,1.37,1328416564
f5c9abe088,30.77,1328414513
0a1e7df1c9,28.21,1328412746
ee0ab6690f,14.87,1328412740
6d5868f383,8.01,1328403232
d4b848dea6,51.11,1328403284
2e8a4d6ffc,18.77,1328406952
6e44c62816,9.13,1328406521
8b2f13f0a4,38.54,1328410208
4a7f138c0c,67.37,1328410211
c24daf311b,15.50,1328417540
5527d5db31,42.66,1328409624
fed4c26004,6.64,1328414578
82a21ee28b,404.60,1328402386
211da13c1e,224.02,1328402384
da8ec877b9,6.52,1328408105
2326e41ea1,13.48,1328407938
08705bf633,25.60,1328407944
4de3246e7b,5.50,1328409171
3941d8ba8a,15.50,1328417539
88c453b020,25.55,1328403644
95aeb4c2ea,4.00,1328413943
95aeb4c2ea,4.00,1328421074
d6bb62b4ae,2.22,1328405382
92f6c90dcb,0.16,1328405141
08025ee154,1.38,1328406499
08025ee154,1.39,1328415248
cfaf667f16,13.16,1328399502
784b0cb137,2.94,1328414876
d9fe5bcf43,0.17,1328407288
129bdff445,16.00,1328417537
4ad2032e3d,7.46,1328399914
5fb763a762,0.00,1328401580
49c9c07beb,2.56,1328413663
967e74cf0c,2.56,1328406641
ac3fa94062,31.08,1328409430
57a38a29d7,55.73,1328409422
9407e22f16,126.46,1328409415
af5028d1ad,20.44,1328403642
8017db6f47,40.89,1328403639
75c93384bb,132.03,1328403636
a5c45be6f6,55.46,1328404831
b5056a2927,2.47,1328402306
bb8bc4a63e,6.83,1328406467
5902d89b2d,5.97,1328407435
e2f48b7aca,333.33,1328413546
8b2492bc9a,170.94,1328413544
1b4f463483,17.45,1328402914
178f0579d3,4.27,1328412777
32c7debcf5,6.20,1328407529
2fcd998cd4,1.66,1328402046
b79da7c36d,4.36,1328409168
7ebc0e7807,4.25,1328407352
d7b638607e,2.33,1328406145
fce11aa2f8,5.53,1328407885
4cb7d03ef1,6.04,1328407889
b3245edc53,47.04,1328417536
ff55b7f996,3.58,1328402504
971a2fca02,0.85,1328406639
c6d6703c7e,1.71,1328406636
42c11d297e,7.69,1328413660
ef52c31dc2,8.59,1328406892
7a7833bd1a,14.49,1328407431
fb03c7fbc0,3.73,1328399476
3313d37cd6,13.93,1328403038
bab3d42bae,23.41,1328399540
7313885572,9.64,1328403034
3a05f8a529,42.86,1328403031
afa6b9b7c0,80.37,1328403026
04b509379c,3.75,1328403022
39405dcb2f,13.39,1328403019
ede3d6f1b8,21.43,1328403017
392c80d3b9,14.00,1328404998
130487d29c,5.29,1328405450
1a6433d34d,12.14,1328414040
77436fd785,5.30,1328414043
65c22f6d45,12.14,1328414665
397ca27dee,12.83,1328397808
8b6b70973d,12.81,1328403014
9766b9e3de,5.93,1328403011
b72a2c88d9,22.65,1328403009
2872861892,10.07,1328406487
2872861892,10.09,1328415225
d7573e52ad,4.04,1328417885
fd8a8c261c,4.61,1328406828
c662ffeb6e,15.36,1328406824
7c498ed8fe,0.96,1328402541
6249715715,1.14,1328402537
22a3c91fce,1.14,1328402533
5d83331098,58.02,1328406466
b03e8405ac,52.69,1328414556
e58cd477af,30.11,1328414022
0f79e67d09,54.59,1328414575
82f39a61e2,0.01,1328409473
295fceede5,1.18,1328404147
99c475f474,7.32,1328409862
1a6e446feb,1.73,1328406149
55940877e4,11.95,1328405559
55940877e4,11.97,1328414760
013e30a1d7,3.56,1328407895
e51b79b953,3.22,1328404419
238887ee82,2.96,1328404293
6f147d1162,2.47,1328406112
9fd9d6ba01,1.02,1328401963
8857184d1b,46.93,1328406464
f646420d86,3.33,1328409859
c07089e04f,3.03,1328409857
5db31abe98,8.24,1328406189
dbdbd53ba3,4.94,1328406193
2c70ac2738,16.38,1328406403
fcb9c7dee9,2.69,1328404533
393088edca,49.57,1328412736
29a3ec04b8,5.97,1328407727
29a3ec04b8,5.98,1328417469
afc96aa519,68.38,1328414673
0c9598e3e1,25.05,1328407525
3e8ba99cd3,17.04,1328407287
6fd46372b9,1.28,1328403862
48fce4588c,7.49,1328402911
d7ede33933,14.07,1328402909
5bee24fcf0,30.25,1328402907
5cab917326,1.70,1328406908
fe04cfe8c0,0.17,1328401409
42749ab718,26.66,1328407837
dcd4fe57da,68.21,1328414981
7d008685ba,128.21,1328409728
794a1fd070,8.02,1328407993
65fcee8d3e,16.89,1328408002
3665973e7c,27.30,1328408007
89969eb097,46.93,1328408009
2865fb8977,4.28,1328407376
28a4a7dd75,6.04,1328407349
b28d3813e5,10.05,1328407345
14822cdd61,36.25,1328407365
62fa82a07d,7.05,1328407353
9b3674aeea,11.95,1328406533
8d36d5a4cb,56.07,1328414918
a4f64d0f54,7.05,1328407363
569d804654,103.92,1328406528
fb29ab5f52,85.32,1328406873
ff72c5c611,11.74,1328414034
dc1f1c01c1,59.73,1328405810
f9ee045e17,25.60,1328406878
2f1157a347,25.60,1328406876
05c0cca62c,17.09,1328414928
48d9f9314e,0.00,1328409602
5673d55a45,139.08,1328406463
0706e02ab2,33.96,1328404579
ecd4080f84,3.41,1328405530
f485139c54,170.65,1328406986
2377e301dc,90.44,1328405444
3f5657b6cf,20.48,1328407310
1e23242d08,426.62,1328407007
2254b5da7e,426.62,1328407010
fdc2808963,170.65,1328407006
fcf3733dbe,127.99,1328406984
58212a8774,153.58,1328406991
029b5b7ba3,85.32,1328406983
ed27ff60d9,426.62,1328407009
f4ba081595,34.13,1328406993
438105ac78,51.19,1328406995
e0128f9ea5,85.32,1328406982
2150153803,426.62,1328406977
08e9601795,59.73,1328406979
be41f0ae35,102.39,1328406974
b271d65783,110.92,1328406980
4de157aea4,3.41,1328407463
807c33bca7,33.08,1328406400
98900260ff,2.07,1328413200
5883335703,13.25,1328407527
f94df1e2e4,110.80,1328403006
8c24506cff,85.32,1328405527
c2b3cae2b0,1.91,1328416073
9ade26e130,26.16,1328407514
88238dc6c0,12.59,1328407106
f09ef0f90c,21.33,1328407940
bdd66a020b,10.49,1328407104
dd72652529,11.41,1328407102
19a1b95b02,5.13,1328420190
d630b62f25,8.55,1328412779
77e0247fd5,15.38,1328414726
ac587f97a7,25.64,1328420189
1c68040c8c,37.61,1328420186
52881c3e54,68.38,1328414724
86ff66b793,0.93,1328406881
20f6355ebb,0.13,1328408585
472b0eaa47,0.00,1328405138
8f252f72d2,0.00,1328409805
2baac93e6e,1691.88,1328399496
12013c4119,0.66,1328401259
1cdb34a525,0.76,1328401229
25c7537743,0.85,1328401217
4d7c73a87a,5.98,1328408992
04ab8c7239,46.15,1328413540
015726cdec,5.98,1328408707
0dc71ab0c3,5.98,1328408730
3edcf73fa4,5.97,1328401724
3a41aac7b1,5.97,1328401691
eaf495da81,11.97,1328413538
ab3149ac73,14.70,1328413534
5391b9d06b,13.08,1328407999
b48fb09beb,40.95,1328404623
7165d2cb16,6.83,1328407910
20d782de22,30.72,1328407921
b56a4c3eb1,53.75,1328407913
9f669d0474,1.60,1328406181
d38eb9acf6,5.35,1328406160
0c195b49bb,10.03,1328406185
dbc87b61d6,9.91,1328421133
d68d3a3013,0.00,1328400109
6bb2258453,85.32,1328405517
66902d3152,10.24,1328408772
b782839862,64.85,1328408769
645ef7f4a9,494.88,1328405503
bc99d74e54,494.88,1328405506
a28ce686a2,2.22,1328407956
77992fa970,2.86,1328406109
2834a70304,1.71,1328406856
5b21c78543,18.58,1328417534
7ce1c2d838,9.42,1328408087
b86cec64a4,17.90,1328408085
589626a7b0,42.39,1328408082
8bfeaa83fb,19.11,1328407285
a4e088ad40,28.37,1328416226
2a5f8770e0,6.64,1328417883
e78d0911cf,0.00,1328407220
bdffadd464,0.00,1328401681
47535a16d7,0.00,1328407218
3e666a1882,0.00,1328401577
e052471f76,17.95,1328421105
02bcd9d50a,28.00,1328404992
136cf99792,16.65,1328403397
2338322d16,166.38,1328406707
81130692f6,2474.40,1328405510
5d5406330f,12.20,1328407653
9467a1d153,116.99,1328402904
d38f0cd8c3,28.96,1328403281
375fb00024,5.11,1328401401
d2b7758296,9.40,1328421098
587387a1a8,14.20,1328415253
4f56ff9b85,0.00,1328401571
ec006ed1d0,0.00,1328409578
0027e601fa,0.00,1328409577
bf5c38625d,8.77,1328401285
4ace84dd1f,2.75,1328407991
d3ce12675d,16.61,1328403435
38c225508d,16.61,1328403433
48c918b5b8,16.61,1328403430
08cf5c1e1c,15.33,1328403428
a32ecb689a,16.18,1328403425
8b63c06ba2,11.87,1328403552
9321cd0621,13.85,1328421132
cf3d46a952,49.59,1328409385
430f2d7229,171.52,1328409382
3825402ecb,24.88,1328402703
3f1a51887c,9.71,1328401386
cfb40e4ad5,48.63,1328407919
34848ba044,5.43,1328407897
46ada7617a,11.11,1328409897
39eea5862f,1.61,1328415012
e0118187ed,54.60,1328404619
d0efea9612,10.15,1328415272
5acf53b777,19.23,1328415270
5cdf9f6696,1.73,1328409856
e985c45e28,85.18,1328403279
edd1cac487,25.60,1328405524
1c41e0cd78,33.03,1328400997
e5115ca2bc,0.85,1328407792
2f03076ef2,8.53,1328407550
ba20281d1b,15.38,1328417265
e3ac19b3e4,15.36,1328407802
c5f4040073,3.42,1328417262
be75f0cfc9,6.84,1328417257
520ce6bf76,11.95,1328407782
518769bd60,9.57,1328413954
518769bd60,9.57,1328421080
f71d91e5ff,20.51,1328417252
20fc47f732,17.24,1328405177
20fc47f732,17.26,1328414423
d75fcaf59e,5.38,1328409098
75ecdfe909,10.92,1328404144
fddf6e4c14,1.96,1328401214
823766696a,1.70,1328401262
e1e767c5b1,13.28,1328401000
da62151702,5.70,1328406936
bfaaaac498,28.21,1328413382
d0bc301512,23.77,1328400990
59ad9a7fdc,15.28,1328406423
fab480c346,0.85,1328417533
21889571df,1.77,1328407284
5e5ab7e4d6,23.93,1328413066
a48b0529a0,42.74,1328417238
0b395ca61d,1.32,1328403584
679d7e79f1,1.32,1328403581
0d3142ee5b,2.56,1328417532
15e97ea199,25.80,1328404697
4d9aa56d27,4.78,1328409639
f6466d7455,0.15,1328408733
2f8e5e06c1,2.62,1328414733
085f94d10e,5.40,1328414731
4062182b69,6.83,1328407282
cd92d67114,8.12,1328414024
9bd8b9f282,11.17,1328414029
461e60a003,8.34,1328402700
175cc55af0,6.83,1328404253
848f3f160d,8.59,1328407971
d149754580,13.23,1328404118
1b6a10aafe,20.82,1328407281
12eb6c8645,0.51,1328417248
f506bd1c5c,2.56,1328417193
11f682518a,1.71,1328407545
58cf4206ef,6.41,1328405952
7017d1de24,7.61,1328413196
7d8862f1bd,5.77,1328403902
28e92a5965,10.95,1328403917
3fb555bdea,19.31,1328413177
d8d87ba0ab,0.87,1328409408
a255447f73,9.34,1328401395
45e9021c87,3.41,1328406634
0daa2f0cda,7.00,1328401412
a915e61bf7,2.80,1328401415
e660cb0771,2.80,1328401418
fcb4ea71b2,188.03,1328414672
08fec4e0ce,15.33,1328402499
5467e9515e,4.79,1328413532
068db003e1,10.43,1328413530
23b88b19a4,6.15,1328413529
18c5beaa90,64.10,1328414697
9f5615e680,8.87,1328404828
f28342074c,3.07,1328404825
1e8ead2a0c,8.87,1328404822
546068470f,3.07,1328404819
5662fda6fb,1.73,1328409854
d1e24556fb,18.80,1328412797
4c88032eed,3.73,1328409619
3c386bed6c,36.69,1328405807
703e7bbe27,13.82,1328421127
0a07aa45e1,6.83,1328404098
8c7dcaff72,0.10,1328401140
7e531effc0,0.11,1328401103
5fbf971601,0.48,1328407279
8a6cbe19f0,0.51,1328408765
1bdb9b4bb3,126.90,1328405485
1d3b38b3c8,239.32,1328414031
90b1ebaa18,443.69,1328405477
4a10d1d61f,854.70,1328414695
7fb57ea439,93.85,1328418207
2bacb7615e,5.86,1328409238
e8497a1a04,4.00,1328406552
ea8ae2c407,6.94,1328414989
4a80025cfe,13.16,1328415005
0c51d25b9a,94.02,1328414480
34f11956a8,81.06,1328405485
c905a6928a,25.85,1328415012
90a64dd75d,13.63,1328401809
8da177cd60,1.87,1328406858
6d1cbc2a2b,6.57,1328403961
9a08808609,18.74,1328403227
7db687d374,10.24,1328407252
f7a7ea3b3b,10.24,1328404036
f863bfc9dc,10.24,1328407851
12b0b23c77,11.09,1328404010
a26c5bd703,0.00,1328409317
a26c5bd703,0.00,1328418655
a26c5bd703,0.00,1328423413
9340b7088a,17.04,1328402492
55e8bd9f94,76.79,1328407250
af92cc21b5,5.44,1328415317
93d762416a,5.12,1328407249
faaa63511c,6.83,1328403915
18df5fb1ff,51.11,1328401302
76204bdfb3,17.06,1328404008
81ab5a4d84,8.46,1328399532
a27650719f,14.38,1328399529
2b8b35f4b3,42.66,1328405534
27e30a3150,15.36,1328404514
55910e547d,8.52,1328403223
fc1f87d731,52.90,1328404512
98208a220b,11.95,1328404517
efa29cf4ba,13.65,1328404519
2c6f1beb02,32.42,1328404510
db318ff57f,54.61,1328405740
9d5322d758,11.95,1328405737
ede98d7921,5.12,1328403995
336b0d5d45,13.65,1328405734
a537e9b784,19.62,1328405730
d743197cb1,42.96,1328412807
9705417cb5,2.61,1328404674
c16e4d7885,13.05,1328404276
c0d80c5ffb,1.71,1328417062
ce802b90f8,15.38,1328417054
340c1332f2,7.05,1328413653
a117d59819,13.16,1328413651
c89765a7ed,21.62,1328413650
781194648f,2.77,1328413999
160a13728e,13.68,1328413064
52cc564e3d,7.69,1328413060
f062991e1d,8.19,1328406869
3c6b7fcf15,23.93,1328417235
2db1241e49,13.68,1328414735
620cc566ad,8.55,1328417233
11fe87fabe,4.27,1328407537
c6cea17528,5.98,1328415007
e52384d47e,5.98,1328415003
a204a7bf07,4.79,1328415001
e780e44b71,4.44,1328414999
97dd8febbd,1.20,1328414994
8c8957d427,4.27,1328416229
66a8ba08fe,18.77,1328403993
8a0277e8da,5.97,1328403989
7dbe8a122e,18.77,1328407247
92019965f4,18.77,1328407245
b15d8c8cfb,11.95,1328407946
c208ae0e29,18.77,1328407244
5bf3306c1d,1.01,1328407242
06fea40b71,7.68,1328405727
69687fcd4c,12.80,1328405723
ac73310d2e,4.78,1328405719
29b1bb62be,1.31,1328404670
127045779a,9.39,1328405715
945f05cdb9,10.22,1328401306
65b91ae4d4,0.01,1328401359
12a5e1560a,85.18,1328401356
1f738d3de2,170.94,1328414478
c3a6f95218,153.85,1328414476
a172cbe1d3,6.20,1328407798
6f7c7ed5ac,141.03,1328413297
b3d47b393e,307.69,1328414038
05607a5352,273.50,1328414033
daacf5b79a,1.28,1328406524
a1c1656a9e,11.97,1328410215
bb2dbaa2fe,18.79,1328409893
5083086e2c,39.57,1328413940
55878886a0,10.12,1328416896
ff0aa8d0a9,0.60,1328415934
284cf8a7af,7.40,1328402592
e9bc024e27,5.12,1328404530
6f71ce6700,2.70,1328413938
6b4c52f2c7,23.77,1328413936
24cf4fe332,0.85,1328404177
feee597908,1.37,1328404220
1ae977ad60,23.47,1328403003
f376a48f8c,0.01,1328409631
35dc339a45,11.95,1328405712
31bbf95411,51.11,1328401345
363a83713e,1.37,1328404495
be74a9ccea,3.41,1328404536
5f8ba4d7eb,5.12,1328404527
e22fa24405,8.53,1328404522
e69bd89a73,13.65,1328404525
4085d019a7,56.52,1328406226
906134f6e5,3.77,1328409114
a0d4e69ab3,2.13,1328404218
75b656950e,3.41,1328404214
553c4addba,42.39,1328406222
b71ec0013a,4.59,1328413055
5d6bf39f86,2.13,1328404208
460e93c4df,3.41,1328408763
e362452f93,3.41,1328408760
a66125940e,2.13,1328408755
f5fedbf12c,42.77,1328412802
3093600d90,17.18,1328407900
3e46d8c222,9.09,1328417336
971bc98c40,11.43,1328409599
52ee46c212,1.93,1328409165
8e809284d4,1.71,1328407542
6cbbd08bf7,9.60,1328407182
734625a5b3,94.36,1328407177
ac1027e89b,59.73,1328409644
a0293ba959,3.78,1328409163
84da3b9dd3,119.45,1328409642
34ecdb9c89,235.49,1328409640
b1f8caf816,6.36,1328407433
d004b6d380,88.74,1328405804
6e887c43f1,2.13,1328404003
feb37f6d90,7.68,1328407898
89d7eda4b6,2.13,1328413243
eb4a825558,4.71,1328407568
58b6952842,0.64,1328408062
288a315430,29.00,1328413731
07ef70591b,14.63,1328414722
65918fc995,0.00,1328406601
a735ff7575,2.56,1328402489
3ffcf94d7a,170.65,1328407360
e10f692004,102.56,1328412507
08155cb866,55.56,1328412505
1e445e2626,12.82,1328416878
6b4f6dd7e2,3.56,1328402690
759096bd7c,6.84,1328414938
0ee058f503,206.56,1328417282
102b933950,4.27,1328416312
f7b0aedb34,3.45,1328413720
b011cf7d20,20.61,1328403634
cdad083422,0.00,1328409875
6cfbe06033,0.00,1328417230
b637f33ee6,12.82,1328413296
1434154e06,23.93,1328413290
e214a6f3c5,42.74,1328413288
24d324c982,5.46,1328406106
65b9a522cf,13.67,1328412772
d7f057dc8e,14.06,1328413057
d8d43a9e83,61.17,1328409635
658b840ace,3.58,1328419167
7a094f6768,205.13,1328414692
2aa0dc69e5,93.86,1328406126
5b0a0b0978,34.13,1328407490
661260aa9e,204.78,1328407492
2748d191ed,68.26,1328407488
aee27493d5,21.33,1328407485
d11c6391d3,119.45,1328407484
a410f2b864,68.26,1328407383
a06b6ad2a7,30.77,1328412814
b7a77b401a,34.13,1328407795
3bc86b56bd,119.45,1328407385
1ed46c7a88,15.92,1328406346
ff12e6cfa1,51.28,1328420215
28f655623e,1.50,1328407893
2208dde3ee,4.09,1328405987
878ff3b749,0.50,1328408750
878ff3b749,0.50,1328418101
bd2f01bee3,3.70,1328407879
e2521a4580,32.42,1328406543
09781c78b7,2.00,1328407324
587acad776,45.69,1328399542
ba587ea8de,8.87,1328405709
a337005b55,8.87,1328405705
e8c4d085d9,17.06,1328405700
875da018ea,51.19,1328405696
a8273c7207,3.51,1328406343
09bff26462,57.58,1328401378
f957d89e34,8.53,1328407278
a6cc3f8163,30.38,1328407862
1753e5c017,1.65,1328406397
ee72df20f8,3.41,1328403770
5c110d712c,46.39,1328409209
787d93dba8,28.24,1328409207
5418577d74,17.17,1328409204
f1113e6237,10.10,1328409200
f7f9046f17,5.05,1328409197
5336833b13,4.27,1328403766
3028afccfa,6.57,1328409406
2cf5baeadc,3.03,1328401232
d0594afba3,7.69,1328417051
10235b5ec0,26.64,1328407455
b4c33c3a94,21.37,1328412497
32fa026cfd,12.49,1328412495
6e2f769377,7.46,1328412499
7363fdb8f7,4.65,1328407454
9d95ae15cc,7.76,1328407452
0ba902bbb0,4.65,1328407406
9f52eb3c98,7.76,1328407403
8c7acdcd59,3.10,1328407407
aeb7877d0e,4.56,1328407784
1f3f91fef5,4.56,1328407570
f3d5dcf472,4.56,1328407573
2c4755c0d5,11.09,1328405948
ad8734c22f,1.71,1328406867
bacba2b95e,46.85,1328402301
7676400aa6,5.96,1328402298
be41f6171d,26.45,1328405944
3b42dd9c81,2.05,1328406861
a838572f29,4.10,1328405941
a7f716ce2b,17.61,1328417531
3954f422ef,3.41,1328405938
83dbf36f6e,8.53,1328405935
d9e5debc50,24.25,1328401347
6225488c05,0.85,1328416195
b0f005cc91,0.60,1328416189
bf75f46ae5,0.43,1328416184
31aaaeca00,6.83,1328405932
bc1e24dedc,1.71,1328416182
8c74768d0d,24.25,1328401350
a124077089,8.55,1328416179
577ab61612,11.49,1328406573
19ca84ab76,32.82,1328405325
1b5f10d4a0,6.68,1328414554
732073554b,11.41,1328407969
344299ff00,60.51,1328407417
6a7f3a5389,117.94,1328407419
af963bc04f,93.56,1328406888
c35cec7df7,21.54,1328407414
69966b9542,36.92,1328407416
eef8bd5bba,71.79,1328407420
cdf3f90053,3.08,1328407394
c8d03ad51d,3.41,1328405929
07c6a87b76,7.69,1328407400
d08bfccc99,3.59,1328407402
7c21123839,3.59,1328407397
4664908aea,0.00,1328409910
bb6415ad8f,96.58,1328414593
488e26aae4,188.03,1328414591
